,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
10,"Wendigo(4,732)
🇸🇰Bratislava, Slovakia
2.9August 16, 2020
Can. Malty aroma and taste, light banana and clove, sirupy notes, light sweet, light to medium bitter. Light to medium body, malty bitter sweet finish. Average.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
14",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
11,"GhostS(1,004)
🇲🇩Chisinau, Moldova
2.9June 5, 2020
Bunișoară, dar cam apoasă, cu o aromă industrială de bere cu grâu - malț, puțin banană și fructe galbene răscoapte, ceva drojdii și vag cuișoare; gust ușor și plăcut dulce, vagă amăreal…
Show more
CAN
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
12,"Bamsen78(7,964)
🇩🇰Sønderborg, Denmark
2.6May 8, 2020
Can. Pours hazy amber with stable, creamy white head. Clear aroma of malt and banana, with notes of yeast and grainy hints. Sourish, grainy flavour with sweetish notes of yeast and malt…
Show more
CAN
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
2
Overall
11",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
13,"MiP(19,171)
🇩🇰Sønderborg, Denmark
3.0May 8, 2020
Can, 5.4%. Distinct banana aroma. Cloudy copper colour. Very big stable creamy white head. The flavour also has a distinct banana note. Watery finish along with more banana and a…
Show more
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
14,"AndreiProdan(220)
🇲🇩Rautel, Moldova
2.5May 3, 2020
Slavena-Lux 17.8 lei - 0.5 l
Aromă dulce de grîu. Gust uşor apos de malţ, drojdie, pîine de grîu. Nimic deosebit nu prezintă.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
15,"as1999(479)
🇭🇷Zagreb, Croatia
2.5February 6, 2020
0,5 l
Los weizen.. slaba aroma, mutna boja, pjena brzo nestaje.. okus vodenast, slabo gaziran..
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
8",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
16,"klukas(1,063)
🇭🇷Rijeka, Croatia
2.4February 3, 2020
Enjoyed: Poured from a can into weizen glass. 
Appearance: Blurry ocher colour, rich head which soon fades away.…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
17,"qt01(537)
🇷🇴Cluj-Napoca, Romania
2.8January 9, 2020
Very good wheat beer for the price , yeasty , sweet , banana taste , easy to drink.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
18,"aboubakar(17)
🇵🇱Wroclaw, Poland
1.5October 12, 2019
Jak na Hefe-Weizena jest średnio poprawne. Zapach jest przyjemny, cytrusowy na finiszu, można go wyróżnić na tle pozostałych piw tej marki. Design puszki - jak w innych…
Show more
CAN
Aroma
5
Appearance
1
Flavor
2
Mouthfeel
1
Overall
6",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
19,"ischas(2,035)
2.5August 27, 2019
0,5 l Dose. Oranges Bier mit Rotstich, stabiler, feinporiger Schaum. Riecht fruchtig, hefig, schmeckt dann relativ laff, leicht fruchtig, wässrig.
Aroma
6
Appearance
4
Flavor
4
Mouthfeel
2
Overall
9",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
20,"Seco(96)
🇭🇷Vinkovci, Croatia
3.5July 17, 2019
Decent cheap wheat beer, one of my favorites.
Classic wheat aroma and banana taste with affordable price.
CAN
Aroma
6
Appearance
2
Flavor
7
Mouthfeel
3
Overall
17",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
21,"Radubrew(228)
🇷🇴Romania
3.0June 25, 2019
Light pale color, hazy body, good carbonation, tow fingers white head.
Aroma of ripe banana, cloves, peaches, honey, ripe apples,…
Show more
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
10",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
22,"Zlotta(8,028)
🇩🇪Hagen, Germany
3.4March 12, 2019
Sampled from 0.5 l can from local 'Kaufland', best before January 2020. Hazy, amber with a medium large, frothy, almost stable, off-white head. Sweetish, gently yeasty-spicy and…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
