,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
12,"caketm(4,444)
🇵🇱Czestochowa, Poland
1.6September 14, 2019
Puszka 0,5 litra, zakupiona w Kauflandzie. Barwa złota,  Słaby, szmaciany zapach. Poza tym jakby zwietrzały słod. W smaku płaściutkie, słodkie, ze średnią, ale nie przyjemną i zalegającą…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
7",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
13,"MichaelAwesome(7,167)
🇩🇪Wanne-Eickel, Germany
1.8May 22, 2019
Selbe Kategorie wie sein Pils. Ein wenig Hopfen und Malz, daneben nur etwas laffes und dünnes, das einfach nur Alkohol in die Blutbahn führen soll.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
3
Overall
6",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
14,"Knopson(369)
🇵🇱Lódz, Poland
1.8March 16, 2019
Aromat słaby, lekko estrowy i słodowy. Smak: woda i trochę słodów, lekka kwiatowość. Wodniste, ale bez większych wad. Bez zalet również :)
CAN
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
1
Overall
7",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
15,"artyom(1,557)
🇭🇷Osijek, Croatia
2.3February 25, 2019
0.5l can. Golden color with white head. Aroma is malty and grassy with light herbal notes. Taste is malty with light bitterness. Overall it's easy drinkable beer, but nothing more…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
16,"neur0(1,573)
🇩🇪Hannover, Germany
1.9January 22, 2019
(Dose) Es hat eine hellgelbe Farbe, ist leicht trüb, mit einer weißen Schaumkrone. Das Aroma ist süßlich, viel Papparoma und etwas würzig. Der Geschmack hat fast keinen Körper, ist…
Show more
CAN
Aroma
4
Appearance
4
Flavor
3
Mouthfeel
2
Overall
6",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
17,"Craftakt(1,029)
🇩🇪Hannover, Germany
1.4December 24, 2018
Wasser mit ein wenig strohig malziger Störnote. Abgang leicht unpassend herb. Setzt eher negative Maßstäbe.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
5",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
18,"kto(3,123)
🇨🇭Switzerland
2.3December 1, 2018
01.12.2018 -- 0.5l can with some hebrew and russian inscriptions in an adventskalender from marktkauf, 14.06.2018-14.09.2019. made by mammut getränke gmbh in…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
19,"alex_leit(14,173)
🇧🇾Minsk, Belarus
2.2October 7, 2018
Can 500 ml. Light golden color, white foam. Aroma: grain, light malt, light hops. Taste:a little grain, a little hops, watery, so-so.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
2
Overall
8",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
20,"Tony_Grayne(648)
🇧🇾Minsk, Belarus
2.8September 3, 2018
500 ml white can at 5.0%. A crystal clear straw golden coloured lager with a 1 finger not that stable white head with some minimal lacing in the glassware. You get this dry refined corn…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
21,"vinivini(8,602)
🇧🇾Homiel, Belarus
3.0August 4, 2018
Can at 5.0% ABV. Clear golden brew with tall airy white head. Below average retention. Nose: wort, grains, grassy/herbal hops. Light to medium body. Taste: sweetish clean malts,…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
11",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
