,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
0,"After.dawn(64)
🇰🇷Suwon, South Korea
3.3August 4, 2021
경복궁 맥주는 광화문, 제주백록담에 이은 GS X 랜드마크 3번째 시리즈이며 이 다음으로 성산일출봉과 남산이 출시되었죠.…
Show more
CAN
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
1,"GoufCustom(3,017)
🇭🇰Hong Kong
3.8March 23, 2021
500ml can bought at Fusion in Fanling Town Centre, Fanling. 

Looks: Translucent copper brown colour with trace of misty…
Show more
CAN
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
3
Overall
15",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
2,"colui72(4,004)
🇭🇰Yuen Long, Hong Kong
3.4March 20, 2020
And then you find some gems on the virtual shelves of parknshop.com! The problem was that purchasing 3 Korean beers I've mistakenly ordered a 12-pack of San Miguel...…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
3,"mbos4115(183)
3.4March 18, 2020
Darker Amber with lose but fluffy thick foam

Nose: Ginger, copper,…
Show more
Aroma
8
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
4,"Oakes(27,870)
🇨🇦Richmond, Canada
3.0January 10, 2020
Can from a random corner store, near the Gyeongbokgung Palace referenced on the label. Dark amber, and bright. Older school than most old school IPAs. Light body, chewy, biscuity,…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
5,"Pyobon(2,458)
🇦🇺Sydney, Australia
3.1November 13, 2019
(Can) Pours clear amber / copper with pale amber head. Pleasant fruity aroma - citrus mainly - maybe hints of pine and toffee. Light body and rather fizzy. Flavour is rather watered…
Show more
CAN
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
2
Overall
13",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
6,"douglas88(12,577)
🇺🇸Portland, United States
3.0July 10, 2019
16 ounce can. Pours a copper color with a medium white head. A soft floral toast nose. Somewhat sweet, toasted malts, light oranges. Not really an IPA, but a bit fruity.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Kabrew Gyeongbokgung Royal Pride IPA,Kabrew Gyeongbokgung Royal Pride IPA,Kabrew,"🇰🇷 Gapyeong-gun, Gyeonggi-do, South Korea",ISA - Session IPA,4.5%,30 IBU,3.21,"Session IPA has a strong personality and a good balance between malt and hops, which is made with special malts full of dried fruit flavor, unlike Session IPA in the existing market.",135 cal per 355ml
