,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
36,"FireGlider(1,333)
🇭🇷Zagreb, Croatia
2.9October 9, 2015
Clear golden color without head. Grain aroma. Taste is sweet. Average pilsner, but good.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
12",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
37,"azzie(822)
🇭🇷Pula, Croatia
1.3August 11, 2015
Can 0.5l from Kauflan supermarket. Clear pale yellow liquid with average white head. Light body, heavy carbonated. Smell of wet corn flour. Metal and corn taste. Medium bitterness. A…
Show more
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
4",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
38,"Hrc_Cro(1,248)
🇭🇷Zagreb, Croatia
2.3July 18, 2015
0.5l can. Clear golden color with white head. Aroma of grass, malt and soap. Taste is bitter and little sweet.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
39,"Vincent68(683)
🇸🇰Nitra, Slovakia
1.1January 22, 2015
Vychladená plechovka z Kauflandu. Hustá jarová pena, sladová chuť, namiesto chmelu, chmelový extrakt. Typické mizerné europivo, raz stačilo, ale pil som aj horšie...
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
40,"tupungato(65)
🇵🇱Poland
2.2December 30, 2014
5l large can. Nothing special, but quite drinkable. Nice, lingering foam. Distinct bitterness.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
41,"veceo(1,361)
Pula, CROATIA
1.9July 20, 2015
Completely clear golden color, thin average white head that quickly disappeared. Light to medium body, average carbonation. Aroma of malt, hops, apples and something…
Show more
Aroma
4
Appearance
1
Flavor
4
Mouthfeel
2
Overall
8",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
42,"Trolleo(6,891)
🇬🇧Manchester, England
1.6September 5, 2014
Clear yellow color, medium sized white head. Corny aroma. Medium sweetness, some bitterness. Thin body, average carbonation, watery texture. Somewhat better than Stephans…
Show more
Aroma
2
Appearance
2
Flavor
4
Mouthfeel
1
Overall
7",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
43,"Kevnic2008(14,054)
🇩🇪Baden-Baden, Germany
1.7August 28, 2014
Golden colour with a white head. Grassy, straw aroma and taste. Bitter finish.
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
8",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
44,"Cuso(14,237)
🇸🇰Bratislava, Slovakia
1.3July 27, 2014
can from Kaufland. Light golden color with medium whitehead. Unpleasant malty aroma. Skunky malty taste with harsh bitterness in finish. Bad.
Aroma
4
Appearance
3
Flavor
2
Mouthfeel
1
Overall
3",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
45,"yy0pp(1,664)
0.7July 1, 2014
________________________________ COMING SOON ________________________________
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
3",Stephans Brau Philsner,Stephans Bräu Premium Pilsener,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pilsener / Pils / Pilsner,4.9%,25 IBU,2.17,"Brewed according to the German Purity Law. 11.2°

Formerly 4.8% and 10.7°.",
