,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
0,"LesArgen(867)
🇦🇺Australia
3.8June 25, 2022
A dangerously easy drinking 9 percenter. Aromas of caramel, pine, stonefruit and biscuit. A little toast in the mouth too. Full bodied, with nice length.
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
3
Overall
16",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
1,"vanvenlo(2,492)
🇦🇺Glen Iris, Australia
3.4November 24, 2021
Farside beers can (24-Nov-21) Resin biscuit aroma. Red brown colour, good white head and spider lacing. Sweet resin pine flavour. Bitter resin caramel biscuit finish and pine resin…
Show more
CAN
@ Far Side Beers
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
2,"Lunkie(2,583)
🇦🇺Glen Iris, Australia
3.7November 24, 2021
Hop herbal malt aroma. Murky amber colour good head and lacing. Malt caramel biscuit citrus orange flavour. Smooth lingering palate.
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
3,"ANZUShophunter(2,751)
🇦🇺Brisbane, Australia
3.9June 20, 2021
On tap at The Scratch. Pours near clear reddish orange w/light tan head, dank forest aroma. Taste evokes blood orange, quite a spicy palate, firm balanced bitterness
TAP
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
4,"Davros(4,638)
🇦🇺Melbourne, Australia
4.0June 3, 2021
Pours reddish amber with a small head.
Nose shows caramel, bready malt, toasty malt, resinous and piny hops.…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
3
Overall
17",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
5,"Samma(1,000)
🇦🇺Fitzroy, Australia
3.7May 13, 2021
440ml can. Pours deep amber. Pine needles and caramel on nose. I find myself buying (and reviewing) almost every red IPA I see. It's a great style, with a lovely earthiness playing off…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",PEEPER B IPA,Bright Leaf Peeper Red IPA,Bright Brewery,"🇦🇺 Bright, Victoria, Australia",IPA - Red,6.5%,,3.75,"Leaf Peeper (n.) – “Someone who goes on vacation to watch leaves.

When the Autumn leaves start to change, all roads lead to Bright! Leaf Peeper Red IPA is bursting with red malt, caramel sweetness,…",195 cal per 355ml
