,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
12,"gyllenbock(15,306)
🇸🇪Stockholm, Sweden
1.4November 16, 2016
Bottle from a 7-11 in Hong Kong. Clear light golden with a white head. Light aroma of corn, metal and some grass. Similar taste. Sweet and watery. Not a good one.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
13,"Moravius(3,419)
🇩🇪Berlin, Germany
1.3June 8, 2016
Flasche („Blue Girl“, 5 %, 640 ml) aus dem Pyongyang Shop. Als Produzent ist Jebsen in Hongkong genannt (sonst wäre das Bier auch nie nach Nordkorea gelangt). - Goldgelb, blank;…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
14,"caribou43(2,673)
🇨🇭Lausanne, Switzerland
1.7June 5, 2016
I drank this beer at Ningbo, during a hotspot. Once again, you know what you have to expect. It is a typical product from macrobrewery. The body is yellow and gold, average…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
15,"KyotoLefty(14,484)
🇯🇵Kyoto, Japan
2.2January 14, 2016
Can from a Chinese restaurant. Sweet,mmalty nose, some sugar, touch of lemon maybe. Medium gold. Looks ok. Light, thin, some cardboard, lemony, sweet malts. Nothing much…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
16,"Lubiere(21,002)
🇨🇦Ottawa, Canada
1.6November 11, 2015
A golden lager with a thick frothy white head. In aroma, grassy malt with light mineral notes, metallic notes, boring. In mouth, a powdery perfumy cloying with chalky character, bad and…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
17,"Pyobon(2,457)
🇦🇺Sydney, Australia
1.8November 7, 2015
(Can) Clear pale gold with short-lived white head. Little aroma - corn and citrus. Light bodied and fizzy. Pretty awful taste - some rather odd perfumed candy sweetness in the foretaste…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
18,"DSG(24,098)
🇮🇱Tel Aviv, Israel
1.6June 29, 2015
Can sample at a tasting at Dancing Camel Florentin. Thanks Stas. Clear golden with a white head. Aroma of corn and chemical notes. Sweetish corny flavor. Light-bodied.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
19,"colui72(4,004)
🇭🇰Yuen Long, Hong Kong
0.5June 14, 2015
Pale yellow and tasteless. Metal aroma and rice water taste. Sits bad in the stomach as well. Awful.
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
20,"olliejobbins(1,576)
🇬🇧Dorking, England
0.6June 6, 2015
Multiple 330ml cans in HK. God its grim and I could only just get it down when drunk. Very pale yellow. Awful, weird taste with non existent aroma.
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
21,"Erzengel(13,941)
🇩🇪Saarland & Düsseldorf, Germany
0.8May 20, 2015
Can in Hongkong. Bitter neutral in the beginning. Not much flavour. Sharp bitter aftertaste, strange, sad.
Aroma
1
Appearance
4
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
